"CAMIS","DBA","BUILDING","STREET","BORO","ZIPCODE","PHONE","CUISINE_DESC","STREET1"
"41460908","MILLS TAVERN","1409","MYRTLE AVENUE","Brooklyn","11237","3477875956","American","1409 MYRTLE AVENUE"
"40762618","BURGER KING","1412","MYRTLE AVENUE","Brooklyn","11237","7184431001","Hamburgers","1412 MYRTLE AVENUE"
"50076831","QDOBA Mexican Eats","1422","MYRTLE AVENUE","Brooklyn","11237","3476273905","Mexican","1422 MYRTLE AVENUE"
"50070817","MI TLAXCALITA MEXICAN CUISINE","1429","MYRTLE AVENUE","Brooklyn","11237","9174484211","Mexican","1429 MYRTLE AVENUE"
"50007742","BOOTLEG BAR","1438","MYRTLE AVENUE","Brooklyn","11237","3477156307","American","1438 MYRTLE AVENUE"
"50006323","LA ISLA RESTAURANT","1439","MYRTLE AVENUE","Brooklyn","11237","7184170668","Spanish","1439 MYRTLE AVENUE"
"50077609","SUSHI KING","1442","MYRTLE AVENUE","Brooklyn","11237","7184433388","Chinese","1442 MYRTLE AVENUE"
"50045681","THE STARLINER","1446","MYRTLE AVENUE","Brooklyn","11237","3474056572","American","1446 MYRTLE AVENUE"
"41595963","POPEYES LOUISANA KITCHEN","1465","MYRTLE AVENUE","Brooklyn","11237","7183819681","Chicken","1465 MYRTLE AVENUE"
"50079776","NEW APOLO CHINESE & SPANISH FOOD","1477","MYRTLE AVENUE","Brooklyn","11237","6463723828","Chinese","1477 MYRTLE AVENUE"
"41428009","LOS FLORENCIOS","1479","MYRTLE AVENUE","Brooklyn","11237","7183660399","Bakery","1479 MYRTLE AVENUE"
"41640776","ESMERALDA'S RESTAURANT","1497","MYRTLE AVENUE","Brooklyn","11237","7183811721","Spanish","1497 MYRTLE AVENUE"
"50060781","KUMA NYC","1520","MYRTLE AVENUE","Brooklyn","11237","7183663790","Japanese","1520 MYRTLE AVENUE"
"50034905","COLOR ME GREENS","1522","MYRTLE AVENUE","Brooklyn","11237","7184503469","American","1522 MYRTLE AVENUE"
"50033846","L'IMPRIMERIE","1524","MYRTLE AVENUE","Brooklyn","11237","7752383940","Bakery","1524 MYRTLE AVENUE"
"50035091","MIXTAPE","1533","MYRTLE AVENUE","Brooklyn","11237","9177053052","American","1533 MYRTLE AVENUE"
"50093791","DOMINO'S","328","MYRTLE AVENUE","Brooklyn","11205","7185223733","Pizza","328 MYRTLE AVENUE"
"50085026","ACE THAI KITCHEN","330","MYRTLE AVENUE","Brooklyn","11205","3479874100","Thai","330 MYRTLE AVENUE"
"50086632","E-BITE","336","MYRTLE AVENUE","Brooklyn","11205","9290336603","Asian","336 MYRTLE AVENUE"
"50000202","CHUNG CHUN KITCHEN","338","MYRTLE AVENUE","Brooklyn","11205","7188555921","Chinese","338 MYRTLE AVENUE"
"50043658","HARDEE","351","MYRTLE AVENUE","Brooklyn","11205","3478897210","Chinese","351 MYRTLE AVENUE"
"50099918","JOE & SAL'S PIZZERIA","353","MYRTLE AVENUE","Brooklyn","11205","9177513590","Pizza","353 MYRTLE AVENUE"
"41702078","SAKURA TOKYO II","354","MYRTLE AVENUE","Brooklyn","11205","7184888838","Japanese","354 MYRTLE AVENUE"
"41217162","KINARAS INDIAN FOOD","368","MYRTLE AVENUE","Brooklyn","11205","7182374008","Indian","368 MYRTLE AVENUE"
"41324657","BUFF PATTY RESTAURANT & BAKERY","376","MYRTLE AVENUE","Brooklyn","11205","7188553266","Caribbean","376 MYRTLE AVENUE"
"50039030","GENTLEMAN FARMER FORT GREENE","378","MYRTLE AVENUE","Brooklyn","11205","9292950784","American","378 MYRTLE AVENUE"
"50049494","LARINA PASTIFICIO & VINO","387","MYRTLE AVENUE","Brooklyn","11205","7188520001","Italian","387 MYRTLE AVENUE"
"50042007","CHIPOTLE MEXICAN GRILL","394","MYRTLE AVENUE","Brooklyn","11205","7188553517","Mexican","394 MYRTLE AVENUE"
"50073410","MYRTLE BAGEL","410","MYRTLE AVENUE","Brooklyn","11205","7188584916","Bagels/Pretzels","410 MYRTLE AVENUE"
"50047733","CARDIFF GIANT","415","MYRTLE AVENUE","Brooklyn","11205","9293377873","American","415 MYRTLE AVENUE"
"41584296","PUTNAM'S","419","MYRTLE AVENUE","Brooklyn","11205","3477992382","Irish","419 MYRTLE AVENUE"
"40931583","CONNECTICUT MUFFIN","423","MYRTLE AVENUE","Brooklyn","11205","7189350087","Café/Coffee/Tea","423 MYRTLE AVENUE"
"41719811","MYRTLE THAI RESTAURANT","438","MYRTLE AVENUE","Brooklyn","11205","7184221142","Thai","438 MYRTLE AVENUE"
"41567772","THAI 101","448","MYRTLE AVENUE","Brooklyn","11205","7188558518","Thai","448 MYRTLE AVENUE"
"41142173","EL COFRE RESTAURANT","454","MYRTLE AVENUE","Brooklyn","11205","7189351153","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","454 MYRTLE AVENUE"
"50048628","DA CIRO BROOKLYN TRATTORIA & PIZZERIA","458","MYRTLE AVENUE","Brooklyn","11205","9292959542","Other","458 MYRTLE AVENUE"
"41006018","THE FIVE SPOT","459","MYRTLE AVENUE","Brooklyn","11205","7188520202","Soul Food","459 MYRTLE AVENUE"
"50060865","THE HALAL SPOT","474","MYRTLE AVENUE","Brooklyn","11205","7182304900","Middle Eastern","474 MYRTLE AVENUE"
"50059047","JJ KITCHEN","475A","MYRTLE AVENUE","Brooklyn","11205","7186360602","Chinese","475A MYRTLE AVENUE"
"41163308","LOS POLLITOS III","499","MYRTLE AVENUE","Brooklyn","11205","7186366125","Mexican","499 MYRTLE AVENUE"
"41577304","WRAY'S CARIBBEAN AND SEAFOOD CUISINE","503","MYRTLE AVENUE","Brooklyn","11205","7187891111","Caribbean","503 MYRTLE AVENUE"
"50076665","PETEE'S CAFE","505","MYRTLE AVENUE","Brooklyn","11205","9292980080","Sandwiches/Salads/Mixed Buffet","505 MYRTLE AVENUE"
"41585575","SOCO RESTAURANT","509","MYRTLE AVENUE","Brooklyn","11205","7187831936","Cajun","509 MYRTLE AVENUE"
"41011815","CASTRO'S RESTAURANT","511","MYRTLE AVENUE","Brooklyn","11205","7183981459","Mexican","511 MYRTLE AVENUE"
"50088087","CALYER CAFE & KITCHEN","519","MYRTLE AVENUE","Brooklyn","11205","7185763086","Sandwiches/Salads/Mixed Buffet","519 MYRTLE AVENUE"
"50087188","ANDA CAFE","525","MYRTLE AVENUE","Brooklyn","11205","7185763047","Café/Coffee/Tea","525 MYRTLE AVENUE"
"41671553","BERGEN BAGELS","536","MYRTLE AVENUE","Brooklyn","11205","7187899300","Bagels/Pretzels","536 MYRTLE AVENUE"
"50063768","UGU","541B","MYRTLE AVENUE","Brooklyn","11205","7188570222","Asian","541B MYRTLE AVENUE"
"50002764","NEW GRACE CHINESE RESTAURANT","545","MYRTLE AVENUE","Brooklyn","11205","7187896296","Chinese","545 MYRTLE AVENUE"
"50013522","BREWKLYN GRIND COFFEE","557","MYRTLE AVENUE","Brooklyn","11205","3476281141","Café/Coffee/Tea","557 MYRTLE AVENUE"
"41540016","THE EMERSON","561","MYRTLE AVENUE","Brooklyn","11205","3477631310","American","561 MYRTLE AVENUE"
"41185214","TEPANGO RESTAURANT","568","MYRTLE AVENUE","Brooklyn","11205","7186368878","Mexican","568 MYRTLE AVENUE"
"41415145","NATHAN'S FAMOUS","569","MYRTLE AVENUE","Brooklyn","11205","7187833744","American","569 MYRTLE AVENUE"
"50089530","TB COFFEE HOUSE","578","MYRTLE AVENUE","Brooklyn","11205","9173972719","Café/Coffee/Tea","578 MYRTLE AVENUE"
"50018327","MOOT BAR","579","MYRTLE AVENUE","Brooklyn","11205","7186383982","American","579 MYRTLE AVENUE"
"40933506","GANNI'S PIZZERIA","652","MYRTLE AVENUE","Brooklyn","11205","7182549870","Pizza/Italian","652 MYRTLE AVENUE"
"40727214","CHINANTLA RESTAURANT","657","MYRTLE AVENUE","Brooklyn","11205","7182221719","Mexican","657 MYRTLE AVENUE"
"40564078","AU BON PAIN","70","MYRTLE AVENUE","Brooklyn","11201","7186249598","Sandwiches/Salads/Mixed Buffet","70 MYRTLE AVENUE"
"50035769","MOLOKO","705","MYRTLE AVENUE","Brooklyn","11205","7185963624","American","705 MYRTLE AVENUE"
"41441935","PROJECT PARLOR","742","MYRTLE AVENUE","Brooklyn","11205","3474970550","American","742 MYRTLE AVENUE"
"50071938","CHINA CITY","903","MYRTLE AVENUE","Brooklyn","11206","7183023888","Chinese","903 MYRTLE AVENUE"
"40745618","MIKE'S PIZZA","905","MYRTLE AVENUE","Brooklyn","11206","7187825011","Pizza","905 MYRTLE AVENUE"
"50067274","INTERNATIONAL FISH FRY","972","MYRTLE AVENUE","Brooklyn","11206","7185522208","American","972 MYRTLE AVENUE"
"50059551","BLOSSOM ICE CREAM & THE POKE","54","N 6TH ST","Brooklyn","11249","9179091865","Asian","54 N 6TH ST"
"50061459","MUSIC HALL OF WILLIAMSBURG","66","N 6TH ST","Brooklyn","11249","9174551282","American","66 N 6TH ST"
"50063054","ARTICHOKE BASILLE'S PIZZA","148","N 7TH ST","Brooklyn","11249","3477213822","Pizza","148 N 7TH ST"
"50047067","STARBUCKS COFFEE #22596","154","N 7TH ST","Brooklyn","11249","7183840152","Café/Coffee/Tea","154 N 7TH ST"
"41439359","KESTANE KEBAB","110","NASSAU AVENUE","Brooklyn","11222","7183498601","Turkish","110 NASSAU AVENUE"
"41486145","AMBER STEAK HOUSE","119","NASSAU AVENUE","Brooklyn","11222","7183893757","Steak","119 NASSAU AVENUE"
"50004189","RAIZES CHURRASCARIA","139","NASSAU AVENUE","Brooklyn","11222","7183890088","Portuguese","139 NASSAU AVENUE"
"50043051","CHAMPION COFFEE","142","NASSAU AVENUE","Brooklyn","11222","7183833251","Café/Coffee/Tea","142 NASSAU AVENUE"
"50007610","KYOTO SUSHI","161","NASSAU AVENUE","Brooklyn","11222","7183838882","Japanese","161 NASSAU AVENUE"
"41379907","JASLOWICZANKA POLISH BAKERY","163","NASSAU AVENUE","Brooklyn","11222","7183890263","Bakery","163 NASSAU AVENUE"
"50045770","THE LOT RADIO KIOSK","17","NASSAU AVENUE","Brooklyn","11222","3474466553","Café/Coffee/Tea","17 NASSAU AVENUE"
"50043393","TONY'S PIZZERIA","175","NASSAU AVENUE","Brooklyn","11222","7183493330","Pizza","175 NASSAU AVENUE"
"41712395","BROOKLYN STANDARD DELI & GRILL","188","NASSAU AVENUE","Brooklyn","11222","7184722150","Delicatessen","188 NASSAU AVENUE"
"41257023","PARK DELI","209","NASSAU AVENUE","Brooklyn","11222","7183832080","Delicatessen","209 NASSAU AVENUE"
"50093899","NONNAS PIZZERIA","253","NASSAU AVENUE","Brooklyn","11222","7183892600","Pizza","253 NASSAU AVENUE"
"41429907","MARIO'S DELI","262","NASSAU AVENUE","Brooklyn","11222","7183493066","American","262 NASSAU AVENUE"
"50073170","THE COFFEE SHOP","269","NASSAU AVENUE","Brooklyn","11222","7185064669","Café/Coffee/Tea","269 NASSAU AVENUE"
"50052779","AMAMI SUSHI","57","NASSAU AVENUE","Brooklyn","11222","9179091568","Japanese","57 NASSAU AVENUE"
"41649471","PIZZA PRINCE","86","NASSAU AVENUE","Brooklyn","11222","7183890501","Pizza","86 NASSAU AVENUE"
"41441326","KEG AND LANTERN TAVERN","97","NASSAU AVENUE","Brooklyn","11222","7183895050","Irish","97 NASSAU AVENUE"
"50093658","DOMINOS","1208","NEPTUNE AVENUE","Brooklyn","11224","7182655600","Pizza/Italian","1208 NEPTUNE AVENUE"
"50044312","CHINA LONG","197","NEPTUNE AVENUE","Brooklyn","11235","7183325807","Chinese","197 NEPTUNE AVENUE"
"50045161","JUNIOR'S PIZZA & FRIED CHICKEN","203","NEPTUNE AVENUE","Brooklyn","11235","7186760770","Chicken","203 NEPTUNE AVENUE"
"41691644","TAQUERIA EL BUEN GUSTO","277","NEPTUNE AVENUE","Brooklyn","11235","7187690307","Mexican","277 NEPTUNE AVENUE"
"50088887","WISE","35","NEPTUNE AVENUE","Brooklyn","11235","7185515588","Continental","35 NEPTUNE AVENUE"
"50079429","718 BISTRO","360","NEPTUNE AVENUE","Brooklyn","11235","7189751999","Middle Eastern","360 NEPTUNE AVENUE"
"41494274","ORIENTAL CHINESE KITCHEN","390","NEPTUNE AVENUE","Brooklyn","11235","7188918563","Chinese","390 NEPTUNE AVENUE"
"41659658","LOTUS CAFE & BAGELS","4","NEPTUNE AVENUE","Brooklyn","11235","3475548811","American","4 NEPTUNE AVENUE"
"50101769","BROTHERS BAGEL","532","NEPTUNE AVENUE","Brooklyn","11224","7182662230","Bagels/Pretzels","532 NEPTUNE AVENUE"
"41018004","ANGELICA PIZZERIA","30","NEVINS STREET","Brooklyn","11217","7188522728","Pizza/Italian","30 NEVINS STREET"
"50051814","CORK & KALE AT EVEN HOTEL","46","NEVINS STREET","Brooklyn","11217","7185523800","American","46 NEVINS STREET"
"41600223","FLAVA II","334","NEW LOTS AVENUE","Brooklyn","11207","7186490016","Caribbean","334 NEW LOTS AVENUE"
"50083552","CARIBBEAN FLAVA II","393","NEW LOTS AVENUE","Brooklyn","11207","7187584543","Caribbean","393 NEW LOTS AVENUE"
"50067257","SAJHOMA RESTAURANT","408","NEW LOTS AVENUE","Brooklyn","11207","3476737555","Spanish","408 NEW LOTS AVENUE"
"50078221","CROWN FRIED CHICKEN","417","NEW LOTS AVENUE","Brooklyn","11207","6466834363","Chicken","417 NEW LOTS AVENUE"
"50057733","NEW LOTS RESTAURANT","429","NEW LOTS AVENUE","Brooklyn","11207","3475338716","Spanish","429 NEW LOTS AVENUE"
"50072898","CROWN FRIED CHICKEN","44B","NEW LOTS AVENUE","Brooklyn","11212","7184955008","Chicken","44B NEW LOTS AVENUE"
"40604442","LA LECHONERA RESTAURANT","747","NEW LOTS AVENUE","Brooklyn","11207","7182726038","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","747 NEW LOTS AVENUE"
"50087218","POPEYES","760","NEW LOTS AVENUE","Brooklyn","11207","7184271387","Chicken","760 NEW LOTS AVENUE"
"50057552","CROWN FRIED CHICKEN","790","NEW LOTS AVENUE","Brooklyn","11208","7184841955","American","790 NEW LOTS AVENUE"
"50052610","SANTO DOMINGO RESTAURANT","862","NEW LOTS AVENUE","Brooklyn","11208","6466453636","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","862 NEW LOTS AVENUE"
"50073089","GOLDEN DRAGON RESTAURANT","4413","NEW UTRECHT AVENUE","Brooklyn","11219","7188714753","Chinese","4413 NEW UTRECHT AVENUE"
"41545758","SOL DE QUITO RESTAURANT II","4417","NEW UTRECHT AVENUE","Brooklyn","11219","7188530400","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","4417 NEW UTRECHT AVENUE"
"50015705","NEW CHINA XING","4419","NEW UTRECHT AVENUE","Brooklyn","11219","7186862677","Chinese","4419 NEW UTRECHT AVENUE"
"50043403","NU CAFE 47","4709","NEW UTRECHT AVENUE","Brooklyn","11219","7188714747","Jewish/Kosher","4709 NEW UTRECHT AVENUE"
"50098876","Santos Restuarant 2","4718","NEW UTRECHT AVENUE","Brooklyn","11219","3472409198","Mexican","4718 NEW UTRECHT AVENUE"
"50070908","BURGERS AND Q","4726","NEW UTRECHT AVENUE","Brooklyn","11219","7185522084","Jewish/Kosher","4726 NEW UTRECHT AVENUE"
"41513313","SCHNITZI","5326","NEW UTRECHT AVENUE","Brooklyn","11219","7186333337","Jewish/Kosher","5326 NEW UTRECHT AVENUE"
"50097491","CAFE POBEDA","5610","NEW UTRECHT AVENUE","Brooklyn","11219","7185766633","Russian","5610 NEW UTRECHT AVENUE"
"40637551","PARADISE MANOR","5802","NEW UTRECHT AVENUE","Brooklyn","11219","7184383388","Jewish/Kosher","5802 NEW UTRECHT AVENUE"
"50088092","LUZ DE LUNA CAFE RESTAURANT","6012","NEW UTRECHT AVENUE","Brooklyn","11219","7184969056","Mexican","6012 NEW UTRECHT AVENUE"
"50038938","BUKANITAS","6014","NEW UTRECHT AVENUE","Brooklyn","11219","3472239827","Mexican","6014 NEW UTRECHT AVENUE"
"41330933","D & S BAKERY","6302","NEW UTRECHT AVENUE","Brooklyn","11219","7186212808","Bakery","6302 NEW UTRECHT AVENUE"
"50086076","LA CHOLITA MEXICANA","6410","NEW UTRECHT AVENUE","Brooklyn","11219","7182565646","Mexican","6410 NEW UTRECHT AVENUE"
"50051319","CHINA KING RESTAURANT","6805","NEW UTRECHT AVENUE","Brooklyn","11219","7182561356","Chinese","6805 NEW UTRECHT AVENUE"
"41387014","MALAY BAKERY","6919","NEW UTRECHT AVENUE","Brooklyn","11228","7182562626","Chinese","6919 NEW UTRECHT AVENUE"
"50040969","H & L BAKERY","7026","NEW UTRECHT AVENUE","Brooklyn","11228","9177752255","Bakery","7026 NEW UTRECHT AVENUE"
"50039187","TEA AND BURGER","7202","NEW UTRECHT AVENUE","Brooklyn","11228","7183310833","American","7202 NEW UTRECHT AVENUE"
"50049783","SIMPLYLIFE BAKERY CAFE INC","7406","NEW UTRECHT AVENUE","Brooklyn","11204","7182562138","Chinese","7406 NEW UTRECHT AVENUE"
"50005523","BAGELS PLUS","7501","NEW UTRECHT AVENUE","Brooklyn","11214","7182321404","American","7501 NEW UTRECHT AVENUE"
"50018552","ORCHID DYNASTY RESTAURANT","7706","NEW UTRECHT AVENUE","Brooklyn","11214","7188372017","Chinese","7706 NEW UTRECHT AVENUE"
"50102262","ORCHID GARDEN CHINESE RESTAURANT","7706","NEW UTRECHT AVENUE","Brooklyn","11214","7188372017","Chinese","7706 NEW UTRECHT AVENUE"
"50092285","G & J BUBBLE TEA","7802","NEW UTRECHT AVENUE","Brooklyn","11214","3472272888","Café/Coffee/Tea","7802 NEW UTRECHT AVENUE"
"41653049","68 MEI MEI BAKERY","7814","NEW UTRECHT AVENUE","Brooklyn","11214","7183318089","Chinese","7814 NEW UTRECHT AVENUE"
"50077202","JERK CHICKEN AND GRILL","907","NEW YORK AVENUE","Brooklyn","11203","7189260766","Caribbean","907 NEW YORK AVENUE"
"40935583","FRIED FRANK CAFETERIA","1","NEW YORK PLAZA","Brooklyn","","2128598041","American","1 NEW YORK PLAZA"
"41554670","MORGAN STANLEY EMPLOYEE CAFETERIA","1","NEW YORK PLAZA","Brooklyn","","2122760256","American","1 NEW YORK PLAZA"
"50060391","THE OX TAVERN","1301","NEWKIRK AVENUE","Brooklyn","11230","7182840005","American","1301 NEWKIRK AVENUE"
"50075763","FALGUNI FAMILY RESTAURANT","1326","NEWKIRK AVENUE","Brooklyn","11230","9178627064","Bangladeshi","1326 NEWKIRK AVENUE"
"50074511","WATT LI KITCHEN AND BAR","1505","NEWKIRK AVENUE","Brooklyn","11226","3474139790","American","1505 NEWKIRK AVENUE"
"50000689","COFFEE MOB","1514","NEWKIRK AVENUE","Brooklyn","11226","9175455857","Café/Coffee/Tea","1514 NEWKIRK AVENUE"
"50095028","GYRO CAFE","1604B","NEWKIRK AVENUE","Brooklyn","11226","3474251212","Middle Eastern","1604B NEWKIRK AVENUE"
"50003764","EL PASO MEXICAN GRILL","1610","NEWKIRK AVENUE","Brooklyn","11226","9179661555","Mexican","1610 NEWKIRK AVENUE"
"50088201","LODUCA PIZZA","14","NEWKIRK PLAZA","Brooklyn","11226","7188591501","Pizza","14 NEWKIRK PLAZA"
"50011980","NEWKIRK FRUIT","17","NEWKIRK PLAZA","Brooklyn","11226","9173533965","Fruits/Vegetables","17 NEWKIRK PLAZA"
"41545616","GYRO KING","26","NEWKIRK PLAZA","Brooklyn","11226","7184210925","Pakistani","26 NEWKIRK PLAZA"
"41322705","FISHERMAN'S COVE","4","NEWKIRK PLAZA","Brooklyn","11226","7188591580","Caribbean","4 NEWKIRK PLAZA"
"50002695","DOUBLE DRAGON CHINESE RESTAURANT","41A","NEWKIRK PLAZA","Brooklyn","11226","7184348211","Chinese","41A NEWKIRK PLAZA"
"41296533","PABLO'S RESTAURANT","43","NEWKIRK PLAZA","Brooklyn","11226","7184217603","American","43 NEWKIRK PLAZA"
"41380672","DON BURRITO RESTAURANT","5","NEWKIRK PLAZA","Brooklyn","11226","7184219525","Tex-Mex","5 NEWKIRK PLAZA"
"50095289","WOOPS! BAKERY","120","NORMAN AVENUE","Brooklyn","11222","7185766722","Bakery","120 NORMAN AVENUE"
"50072379","KINGSLAND BAR","269","NORMAN AVENUE","Brooklyn","11222","3476146886","American","269 NORMAN AVENUE"
"50087107","BAGEL POINT","87","NORMAN AVENUE","Brooklyn","11222","7183831600","Bagels/Pretzels","87 NORMAN AVENUE"
"50080246","BABA'S PIEROGIES","103","NORTH    3 STREET","Brooklyn","11249","6466430950","Eastern European","103 NORTH    3 STREET"
"50096654","BUN NOODLES & SANDWICHES","103","NORTH    3 STREET","Brooklyn","11249","9174037863","Vietnamese/Cambodian/Malaysia","103 NORTH    3 STREET"
"50099501","BURGER SUPREME","103","NORTH    3 STREET","Brooklyn","11249","3365774509","Hamburgers","103 NORTH    3 STREET"
"50079390","CHUKO","103","NORTH    3 STREET","Brooklyn","11249","9176406811","Japanese","103 NORTH    3 STREET"
"50079543","DI FARA","103","NORTH    3 STREET","Brooklyn","11249","6462079363","Pizza","103 NORTH    3 STREET"
"50090258","GREENBERG'S BAGELS","103","NORTH    3 STREET","Brooklyn","11249","3478600455","Bagels/Pretzels","103 NORTH    3 STREET"
"50094315","PIADE","103","NORTH    3 STREET","Brooklyn","11249","6467645595","Soups & Sandwiches","103 NORTH    3 STREET"
"50078249","TAP NYC","103","NORTH    3 STREET","Brooklyn","11249","9175957012","Brazilian","103 NORTH    3 STREET"
"41286440","RADEGAST HALL & BIERGARTEN","113","NORTH    3 STREET","Brooklyn","11249","7189633973","German","113 NORTH    3 STREET"
"41557798","CANTINA ROYAL","58","NORTH    3 STREET","Brooklyn","11249","3477632938","Mexican","58 NORTH    3 STREET"
"50059006","GLAZE TERIYAKI","145","NORTH    4 STREET","Brooklyn","11211","3479873950","Japanese","145 NORTH    4 STREET"
"50017284","SWEETGREEN","162","NORTH    4 STREET","Brooklyn","11211","3479873865","Sandwiches/Salads/Mixed Buffet","162 NORTH    4 STREET"
"50079058","DIG INN","166","NORTH    4 STREET","Brooklyn","11211","7182156844","American","166 NORTH    4 STREET"
"50071561","BLUE BOTTLE COFFEE","76","NORTH    4 STREET","Brooklyn","11249","4156864471","Café/Coffee/Tea","76 NORTH    4 STREET"
"50100396","BURGER INC NYC","135A","NORTH    5 STREET","Brooklyn","11249","3474639555","American","135A NORTH    5 STREET"
"40858996","FABIANE'S CAFE & PASTRY","142","NORTH    5 STREET","Brooklyn","11211","7182189632","Bakery","142 NORTH    5 STREET"
"50043740","SEA THAI","114","NORTH    6 STREET","Brooklyn","11249","7183848850","Thai","114 NORTH    6 STREET"
"41634560","PARTNERS COFFEE ROASTERS","125","NORTH    6 STREET","Brooklyn","11249","3474576160","Café/Coffee/Tea","125 NORTH    6 STREET"
